,STATE,FEC_ID,Candidate_Name,Candidate_Votes,Capped_Num_State_EC_Votes,UnCapped_Num_State_EC_Votes,Capped_EC_Standard,Capped_EC_NE_Candidate_Vote,Capped_EC_Full_Candidate_Vote,UnCapped_EC_Standard,UnCapped_EC_NE_Candidate_Vote,UnCapped_EC_Full_Candidate_Vote
720,Vermont,P20002671,Johnson; Gary,10078,3.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0
721,Vermont,P20003984,Stein; Jill,6758,3.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0
722,Vermont,n/a,Scattered,1478,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
723,Vermont,P60016342,De La Fuente; Rocky,1063,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
724,Vermont,P60003670,Kasich; John,827,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
725,Vermont,P60022654,McMullin; Evan,640,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
726,Vermont,P80005572,La Riva; Gloria,327,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
727,Vermont,n/a,Pence; Michael R.,298,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
728,Vermont,n/a,No Name,255,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
729,Vermont,n/a,Ryan; Paul,208,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
730,Vermont,P80003353,Romney; Mitt,120,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
731,Vermont,P60006723,Rubio; Marco,93,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
732,Vermont,P60008059,Bush; Jeb,79,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
733,Vermont,P80002801,McCain; John,76,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
734,Vermont,n/a,Douglas; Jim,75,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
735,Vermont,P60021102,Castle; Darryll,63,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
736,Vermont,P60006111,Cruz; Ted,63,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
737,Vermont,P60005915,Carson; Ben,61,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
738,Vermont,P80000722,Biden; Joe,57,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
739,Vermont,P40003576,Paul; Rand,26,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
740,Vermont,P80000748,Paul; Ron,25,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
741,Vermont,n/a,Powell; Colin,25,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
742,Vermont,P80004740,Bloomberg; Michael,22,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
743,Vermont,n/a,Rice; Condoleeza,18,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
744,Vermont,n/a,Gabard; Tulsi,17,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
745,Vermont,n/a,Obama; Michelle,15,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
746,Vermont,P60022787,Maturen; Michael,14,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
747,Vermont,P60012796,Warren; Elizabeth,13,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
748,Vermont,n/a,Epstein; Theo,11,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
749,Vermont,P60007242,Fiorina; Carly,11,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
750,Vermont,P80003478,Huckabee; Mike,11,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
751,Vermont,n/a,Supreme; Vermin,10,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
752,Vermont,n/a,Brady; Tom,9,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
753,Vermont,P80003338,Obama; Barack,8,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
754,Vermont,n/a,Ortiz; David,8,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
755,Vermont,n/a,Belichek; Bill,7,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
756,Vermont,n/a,Leahy; Patrick,7,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
757,Vermont,P20000527,Nader; Ralph,7,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
758,Vermont,n/a,Tuttle; Fred,6,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
759,Vermont,n/a,Weld; William,5,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
760,Vermont,P60009917,Keniston; Chris,3,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
761,Vermont,P20004511,Kotlikoff; Lawrence,3,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
762,Vermont,P80005473,Osborne; Alyson Kennedy,2,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
763,Vermont,P60018017,Soltysik; Emilio,2,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
764,Vermont,P20004677,White; Jerry,2,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
765,Vermont,P60016623,Smith; Mike,1,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
766,Virginia,P00003392,Clinton; Hillary R.,1981473,13.0,269.0,13.0,8.0,7.0,269.0,135.0,134.0
767,Virginia,P80001571,Trump; Donald J.,1769443,13.0,269.0,0.0,5.0,6.0,0.0,118.0,119.0
768,Virginia,P20002671,Johnson; Gary,118274,13.0,269.0,0.0,0.0,0.0,0.0,8.0,8.0
769,Virginia,P60022654,McMullin; Evan,54054,13.0,269.0,0.0,0.0,0.0,0.0,4.0,4.0
770,Virginia,n/a,All Others,33749,13.0,269.0,0.0,0.0,0.0,0.0,2.0,2.0
771,Virginia,P20003984,Stein; Jill,27638,13.0,269.0,0.0,0.0,0.0,0.0,2.0,2.0
772,Washington,P00003392,Clinton; Hillary,1742718,12.0,227.0,12.0,7.0,6.0,227.0,120.0,119.0
773,Washington,P80001571,Trump; Donald J.,1221747,12.0,227.0,0.0,4.0,5.0,0.0,83.0,84.0
774,Washington,P20002671,Johnson; Gary,160879,12.0,227.0,0.0,1.0,1.0,0.0,11.0,11.0
775,Washington,n/a,Scattered,107805,12.0,227.0,0.0,0.0,0.0,0.0,8.0,8.0
776,Washington,P20003984,Stein; Jill,58417,12.0,227.0,0.0,0.0,0.0,0.0,4.0,4.0
777,Washington,P60021102,Castle; Darrell L.,17623,12.0,227.0,0.0,0.0,0.0,0.0,1.0,1.0
778,Washington,P80005473,Kennedy; Alyson,4307,12.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0
779,Washington,P80005572,La Riva; Gloria Estela,3523,12.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0
780,West Virginia,P80001571,Trump; Donald J.,489371,5.0,63.0,5.0,4.0,4.0,63.0,44.0,43.0
781,West Virginia,P00003392,Clinton; Hillary,188794,5.0,63.0,0.0,1.0,1.0,0.0,16.0,17.0
782,West Virginia,P20002671,Johnson; Gary,23004,5.0,63.0,0.0,0.0,0.0,0.0,2.0,2.0
783,West Virginia,P20003984,Stein; Jill,8075,5.0,63.0,0.0,0.0,0.0,0.0,1.0,1.0
784,West Virginia,P60021102,Castle; Darrell L.,3807,5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
785,West Virginia,P60022654,McMullin; Evan,1104,5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
786,West Virginia,P60021185,Moreau; Kevin,216,5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
787,West Virginia,P60018769,Smith; William Roger,13,5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
788,West Virginia,P20005260,Hoefling; Tom,10,5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
789,West Virginia,P60015351,Basiago; Andrew D.,4,5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
790,West Virginia,P20004511,Kotlikoff; Laurence,4,5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
791,West Virginia,P60020757,Buchanan; Robert L.,3,5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
792,West Virginia,P60016342,De La Fuente; Rocky,3,5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
793,West Virginia,n/a,Limbaugh; David,3,5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
794,West Virginia,P80005572,Lariva; Gloria,2,5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
795,West Virginia,P60004868,Perry; Darryl W.,2,5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
796,West Virginia,P60016623,Smith; Mike,2,5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
797,West Virginia,P20004677,White; Jerry,2,5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
798,West Virginia,n/a,Duncan; Richard,1,5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
799,West Virginia,n/a,Hartnell; Ben,1,5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
800,West Virginia,P60018249,Maldonado; Joseph,1,5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
801,West Virginia,n/a,Williams; Mitchell,1,5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
802,Wisconsin,P80001571,Trump; Donald J.,1405284,10.0,191.0,10.0,6.0,5.0,191.0,91.0,90.0
803,Wisconsin,P00003392,Clinton; Hillary,1382536,10.0,191.0,0.0,4.0,5.0,0.0,88.0,89.0
804,Wisconsin,P20002671,Johnson; Gary,106674,10.0,191.0,0.0,0.0,0.0,0.0,7.0,7.0
805,Wisconsin,n/a,Scattered,22764,10.0,191.0,0.0,0.0,0.0,0.0,1.0,1.0
806,Wisconsin,P60021102,Castle; Darrell L.,12162,10.0,191.0,0.0,0.0,0.0,0.0,1.0,1.0
807,Wisconsin,P60022654,McMullin; Evan,11855,10.0,191.0,0.0,0.0,0.0,0.0,1.0,1.0
808,Wisconsin,P20003984,Stein; Jill,31072,10.0,191.0,0.0,0.0,0.0,0.0,2.0,2.0
809,Wisconsin,P60004405,Moorehead; Monica,1770,10.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0
810,Wisconsin,P60016342,De La Fuente; Rocky Roque,1502,10.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0
811,Wisconsin,P60022787,Maturen; Michael A.,284,10.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0
812,Wisconsin,P20005260,Hoefling; Tom,80,10.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0
813,Wisconsin,P60009917,Keniston; Chris,67,10.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0
814,Wisconsin,P60005303,Fox; Cherunda,47,10.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0
815,Wisconsin,P60018017,Soltysik; Emidio,33,10.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0
816,Wisconsin,P20004511,Kotlikoff; Laurence,15,10.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0
817,Wisconsin,P60018249,Maldonado; Joseph,4,10.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0
818,Wisconsin,n/a,Schoenke; Marshall,1,10.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0
819,Wyoming,P80001571,Trump; Donald J.,174419,3.0,20.0,3.0,3.0,2.0,20.0,14.0,14.0
820,Wyoming,P00003392,Clinton; Hillary,55973,3.0,20.0,0.0,0.0,1.0,0.0,4.0,4.0
821,Wyoming,P20002671,Johnson; Gary,13287,3.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0
822,Wyoming,n/a,Scattered,6904,3.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0
823,Wyoming,P20003984,Stein; Jill,2515,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
824,Wyoming,P60021102,Castle; Darrell,2042,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
825,Wyoming,P60016342,"""""""De La Fuente; """"""""Rocky"""""""" Roque""""""",709,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
